CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,AvgBalance,AvgSalary,BalanceStandardized
691,France,Female,29,9,0.0,2,0,0,199635.93,0,62092.63651575588,99899.18081372158,-1.2258476714090278
687,Germany,Female,41,2,154007.21,1,1,0,158408.23,0,119730.1161339179,101113.43510163411,1.2424426435251885
677,Spain,Female,43,3,133214.88,2,1,1,95936.84,0,61818.14776342349,99440.57228098506,0.9092017078318783
695,Spain,Male,63,1,146202.93,1,1,1,126688.83,1,61818.14776342349,99440.57228098506,1.1173625986426483
663,France,Female,27,9,0.0,2,1,0,150850.29,0,62092.63651575588,99899.18081372158,-1.2258476714090278
496,France,Male,30,0,90963.49,1,0,1,27802.0,0,62092.63651575588,99899.18081372158,0.23203408217650537
747,Spain,Male,41,9,0.0,1,1,0,32430.94,1,61818.14776342349,99440.57228098506,-1.2258476714090278
546,France,Female,52,2,0.0,1,1,0,137332.37,1,62092.63651575588,99899.18081372158,-1.2258476714090278
706,Spain,Male,68,4,114386.85,1,1,1,28601.68,0,61818.14776342349,99440.57228098506,0.6074428220089946
472,France,Female,26,5,0.0,2,1,0,108411.66,0,62092.63651575588,99899.18081372158,-1.2258476714090278
703,France,Female,40,7,0.0,2,0,1,122518.5,0,62092.63651575588,99899.18081372158,-1.2258476714090278
850,France,Female,38,2,0.0,2,1,0,9015.07,0,62092.63651575588,99899.18081372158,-1.2258476714090278
667,Spain,Male,71,4,137260.78,1,0,1,94433.08,1,61818.14776342349,99440.57228098506,0.9740457874382313
559,France,Male,33,9,111060.05,2,1,0,110371.84,0,62092.63651575588,99899.18081372158,0.5541238363607047
636,Spain,Male,60,7,124447.73,1,1,1,141364.62,1,61818.14776342349,99440.57228098506,0.7686896406723243
672,France,Female,34,8,0.0,2,1,1,16245.25,0,62092.63651575588,99899.18081372158,-1.2258476714090278
667,France,Male,42,7,0.0,1,0,1,108348.94,1,62092.63651575588,99899.18081372158,-1.2258476714090278
648,Germany,Male,33,7,135310.41,2,0,1,171668.2,0,119730.1161339179,101113.43510163411,0.9427869951937758
497,France,Male,32,8,0.0,2,1,0,67364.42,0,62092.63651575588,99899.18081372158,-1.2258476714090278
743,France,Female,73,6,0.0,2,0,1,107867.38,0,62092.63651575588,99899.18081372158,-1.2258476714090278
619,France,Male,29,5,0.0,2,1,0,194310.1,0,62092.63651575588,99899.18081372158,-1.2258476714090278
639,Spain,Male,34,5,139393.19,2,0,0,33950.08,0,61818.14776342349,99440.57228098506,1.0082221545736978
540,Spain,Male,28,8,0.0,2,0,0,197588.32,0,61818.14776342349,99440.57228098506,-1.2258476714090278
766,France,Female,26,3,104258.8,1,1,1,428.23,0,62092.63651575588,99899.18081372158,0.44511946244570205
749,France,Female,26,6,0.0,2,0,1,34948.77,0,62092.63651575588,99899.18081372158,-1.2258476714090278
655,Germany,Male,32,9,113447.01,1,1,0,82084.3,0,119730.1161339179,101113.43510163411,0.5923799040482848
630,France,Male,33,9,0.0,2,1,0,64804.59,0,62092.63651575588,99899.18081372158,-1.2258476714090278
778,Germany,Female,33,4,111063.73,2,1,0,83556.65,0,119730.1161339179,101113.43510163411,0.5541828161211909
757,Germany,Female,30,6,161378.02,1,0,0,71926.28,1,119730.1161339179,101113.43510163411,1.360575417544147
529,Spain,Female,39,2,82766.43,1,1,1,122925.44,0,61818.14776342349,99440.57228098506,0.10065890948858575
620,Spain,Male,29,9,0.0,2,1,0,13133.88,0,61818.14776342349,99440.57228098506,-1.2258476714090278
615,France,Female,61,1,104267.7,1,1,0,62845.64,1,62092.63651575588,99899.18081372158,0.4452621037142693
735,France,Female,25,3,91718.8,1,0,0,28411.23,0,62092.63651575588,99899.18081372158,0.24413951774522294
705,Spain,Female,47,3,63488.7,1,0,1,28640.92,1,61818.14776342349,99440.57228098506,-0.20830736717415482
644,Spain,Female,46,6,12459.19,1,0,0,156787.34,1,61818.14776342349,99440.57228098506,-1.0261628773729223
505,Germany,Female,37,6,159863.9,2,0,1,125307.87,0,119730.1161339179,101113.43510163411,1.3363084515258146
471,Germany,Male,23,6,104592.55,2,1,0,131736.23,0,119730.1161339179,101113.43510163411,0.4504685100169768
722,Spain,Female,50,4,132088.59,1,1,1,128262.14,0,61818.14776342349,99440.57228098506,0.8911505354302273
577,Spain,Female,39,4,0.0,2,1,0,91366.42,0,61818.14776342349,99440.57228098506,-1.2258476714090278
744,Spain,Male,44,5,120654.68,1,1,0,82290.81,0,61818.14776342349,99440.57228098506,0.7078980155330776
573,France,Female,30,6,0.0,2,1,0,66190.21,0,62092.63651575588,99899.18081372158,-1.2258476714090278
653,France,Female,32,4,83772.95,1,0,1,23920.65,0,62092.63651575588,99899.18081372158,0.1167905150659324
660,France,Female,31,6,172325.67,1,0,1,45438.38,0,62092.63651575588,99899.18081372158,1.536034595502696
787,France,Male,46,7,117685.31,2,1,1,93360.35,0,62092.63651575588,99899.18081372158,0.6603075993931047
617,France,Male,41,7,0.0,2,0,1,14496.67,0,62092.63651575588,99899.18081372158,-1.2258476714090278
567,France,Male,39,5,0.0,2,0,0,168521.72,0,62092.63651575588,99899.18081372158,-1.2258476714090278
682,Spain,Female,64,9,0.0,2,1,1,103318.44,0,61818.14776342349,99440.57228098506,-1.2258476714090278
684,France,Male,35,6,135871.5,1,1,1,87219.41,0,62092.63651575588,99899.18081372158,0.9517796456859601
447,France,Male,41,3,0.0,4,1,1,197490.39,1,62092.63651575588,99899.18081372158,-1.2258476714090278
625,Germany,Female,49,4,128504.76,1,1,0,126812.63,1,119730.1161339179,101113.43510163411,0.8337121019999307
585,France,Male,36,7,0.0,2,1,0,94283.09,0,62092.63651575588,99899.18081372158,-1.2258476714090278
516,France,Female,42,8,56228.25,1,1,0,46857.52,0,62092.63651575588,99899.18081372158,-0.3246713894628784
732,Germany,Female,45,6,98792.4,1,1,0,81491.7,1,119730.1161339179,101113.43510163411,0.3575088747494739
628,Germany,Male,40,5,181768.32,2,1,1,129107.97,0,119730.1161339179,101113.43510163411,1.6873729746754216
682,Spain,Female,48,9,101198.01,1,1,1,49732.9,0,61818.14776342349,99440.57228098506,0.3960638480166924
746,France,Male,25,9,0.0,2,0,1,88728.47,0,62092.63651575588,99899.18081372158,-1.2258476714090278
655,France,Female,60,3,0.0,2,1,1,86981.45,0,62092.63651575588,99899.18081372158,-1.2258476714090278
644,France,Female,39,9,0.0,1,1,0,3740.93,0,62092.63651575588,99899.18081372158,-1.2258476714090278
778,France,Male,34,5,139064.06,2,0,0,67949.32,0,62092.63651575588,99899.18081372158,1.0029471522452074
617,France,Female,35,2,104508.1,1,1,1,147636.46,0,62092.63651575588,99899.18081372158,0.44911502067647
660,Germany,Male,35,9,113948.58,1,1,0,188891.96,1,119730.1161339179,101113.43510163411,0.6004186210230392
537,France,Male,47,10,0.0,2,0,1,25482.62,0,62092.63651575588,99899.18081372158,-1.2258476714090278
554,France,Female,39,10,0.0,2,1,1,18391.93,0,62092.63651575588,99899.18081372158,-1.2258476714090278
806,France,Male,31,9,0.0,2,0,1,140168.36,0,62092.63651575588,99899.18081372158,-1.2258476714090278
611,Germany,Male,37,1,117524.72,2,0,1,161064.29,0,119730.1161339179,101113.43510163411,0.65773380598645
665,France,Female,37,5,160389.82,1,0,1,183542.08,0,62092.63651575588,99899.18081372158,1.3447374286005258
648,France,Female,37,7,0.0,2,1,0,194238.92,0,62092.63651575588,99899.18081372158,-1.2258476714090278
692,France,Male,27,1,125547.53,1,0,0,7900.46,0,62092.63651575588,99899.18081372158,0.7863162549611271
507,Spain,Male,46,6,92783.68,1,1,1,51424.29,0,61818.14776342349,99440.57228098506,0.26120646539375914
696,Germany,Male,49,5,97036.22,2,1,0,152450.84,1,119730.1161339179,101113.43510163411,0.32936238676828683
681,France,Male,34,3,0.0,2,0,0,55816.2,0,62092.63651575588,99899.18081372158,-1.2258476714090278
687,France,Female,26,6,0.0,2,1,1,32909.13,0,62092.63651575588,99899.18081372158,-1.2258476714090278
641,Spain,Male,40,5,102145.13,1,1,1,100637.07,0,61818.14776342349,99440.57228098506,0.41124344332966845
507,France,Female,33,1,113452.66,1,0,0,142911.99,0,62092.63651575588,99899.18081372158,0.5924704572131619
688,Spain,Female,46,8,155681.72,1,1,0,26287.21,0,61818.14776342349,99440.57228098506,1.2692801975284103
535,Germany,Male,38,8,127475.24,1,0,0,60775.76,1,119730.1161339179,101113.43510163411,0.8172118729195451
701,France,Male,41,10,0.0,2,1,1,146257.77,0,62092.63651575588,99899.18081372158,-1.2258476714090278
488,France,Male,43,10,112751.13,1,1,1,28332.0,0,62092.63651575588,99899.18081372158,0.5812269595572028
539,France,Female,29,4,0.0,2,1,1,100919.19,0,62092.63651575588,99899.18081372158,-1.2258476714090278
674,France,Male,45,7,144889.18,1,1,1,102591.9,1,62092.63651575588,99899.18081372158,1.0963069844201399
538,Spain,Male,40,8,0.0,2,1,1,25554.4,0,61818.14776342349,99440.57228098506,-1.2258476714090278
829,France,Female,22,7,150126.44,1,1,0,152107.93,1,62092.63651575588,99899.18081372158,1.1802451203995685
768,France,Male,54,8,69712.74,1,1,1,69381.05,0,62092.63651575588,99899.18081372158,-0.10855400074564032
585,Spain,Female,44,4,0.0,2,0,1,101728.46,0,61818.14776342349,99440.57228098506,-1.2258476714090278
581,France,Male,31,3,0.0,2,0,0,89040.61,0,62092.63651575588,99899.18081372158,-1.2258476714090278
682,Germany,Female,35,2,117438.92,2,1,1,16910.98,0,119730.1161339179,101113.43510163411,0.6563586800490256
653,France,Male,38,8,119315.75,1,1,0,150468.35,0,62092.63651575588,99899.18081372158,0.6864388387102857
712,France,Female,30,1,89571.59,1,1,1,177613.19,0,62092.63651575588,99899.18081372158,0.20972594939910513
620,Germany,Female,34,8,102251.57,1,1,0,120672.09,0,119730.1161339179,101113.43510163411,0.4129493687932984
709,France,Male,42,9,118546.71,1,0,1,77142.85,0,62092.63651575588,99899.18081372158,0.6741133509373626
832,France,Male,61,2,0.0,1,0,1,127804.66,1,62092.63651575588,99899.18081372158,-1.2258476714090278
635,Spain,Male,38,0,103257.14,1,0,0,158344.63,0,61818.14776342349,99440.57228098506,0.4290657486172585
749,Spain,Female,43,1,124209.02,1,1,1,167179.48,0,61818.14776342349,99440.57228098506,0.7648638095240428
629,Spain,Male,32,3,0.0,2,1,1,15404.64,0,61818.14776342349,99440.57228098506,-1.2258476714090278
836,Spain,Female,41,7,150302.84,1,1,1,156036.19,0,61818.14776342349,99440.57228098506,1.1830723023967904
542,Spain,Male,34,8,108653.93,1,0,1,144725.14,0,61818.14776342349,99440.57228098506,0.5155606892679839
645,France,Female,45,8,85325.93,1,0,0,22558.74,0,62092.63651575588,99899.18081372158,0.1416802945333127
844,France,Female,29,8,0.0,2,0,0,147342.03,0,62092.63651575588,99899.18081372158,-1.2258476714090278
747,Germany,Male,37,9,135776.36,3,1,0,85470.45,1,119730.1161339179,101113.43510163411,0.950254826552084
645,France,Male,40,6,131411.24,1,1,1,194656.11,0,62092.63651575588,99899.18081372158,0.880294573265724
752,Spain,Female,36,3,0.0,2,1,1,48505.1,0,61818.14776342349,99440.57228098506,-1.2258476714090278
760,Spain,Female,41,6,0.0,2,0,0,101491.23,0,61818.14776342349,99440.57228098506,-1.2258476714090278
714,Germany,Female,45,9,106431.97,2,1,1,164117.69,0,119730.1161339179,101113.43510163411,0.47994909453698914
717,France,Male,50,9,90305.76,1,1,1,124626.57,0,62092.63651575588,99899.18081372158,0.22149257188720325
645,Germany,Male,28,7,117466.03,2,1,1,34490.06,0,119730.1161339179,101113.43510163411,0.6567931749693471
681,France,Male,32,3,148884.47,2,1,1,90967.37,0,62092.63651575588,99899.18081372158,1.1603399320487189
681,Germany,Female,44,4,91115.76,2,0,0,24208.84,1,119730.1161339179,101113.43510163411,0.23447453003771268
679,Germany,Female,37,8,77373.87,2,0,1,174873.09,0,119730.1161339179,101113.43510163411,0.014231763508201753
528,Spain,Male,23,7,104744.89,1,1,0,170262.97,0,61818.14776342349,99440.57228098506,0.45291007977580217
710,France,Female,31,3,0.0,2,1,1,112289.06,0,62092.63651575588,99899.18081372158,-1.2258476714090278
733,Germany,Male,39,5,91538.51,1,1,1,93783.0,0,119730.1161339179,101113.43510163411,0.24124999029466065
724,France,Female,32,6,0.0,2,1,1,150026.79,0,62092.63651575588,99899.18081372158,-1.2258476714090278
726,France,Female,34,0,185734.75,1,1,1,102036.82,0,62092.63651575588,99899.18081372158,1.7509433799432301
520,France,Male,30,3,143396.54,2,1,1,898.51,0,62092.63651575588,99899.18081372158,1.0723842806994286
556,France,Male,40,5,125909.85,1,1,1,95124.4,0,62092.63651575588,99899.18081372158,0.7921231970316119
579,France,Female,45,2,0.0,2,0,0,11514.39,0,62092.63651575588,99899.18081372158,-1.2258476714090278
674,France,Male,36,2,154525.7,1,0,1,27468.72,0,62092.63651575588,99899.18081372158,1.2507525391813095
570,France,Female,29,0,0.0,1,1,0,37092.43,0,62092.63651575588,99899.18081372158,-1.2258476714090278
631,France,Male,51,8,100654.8,1,1,0,171587.9,0,62092.63651575588,99899.18081372158,0.38735776223034907
623,Spain,Male,44,1,83325.77,1,0,1,80828.78,0,61818.14776342349,99440.57228098506,0.10962351254032165
665,France,Male,35,8,110934.54,1,1,0,169287.99,0,62092.63651575588,99899.18081372158,0.5521122739317288
523,Spain,Female,36,8,113680.54,1,0,0,13197.44,0,61818.14776342349,99440.57228098506,0.5961227147728384
706,Germany,Male,31,1,117020.08,2,1,0,54439.53,0,119730.1161339179,101113.43510163411,0.6496458857875944
619,France,Female,49,9,145359.99,1,1,0,38186.85,0,62092.63651575588,99899.18081372158,1.1038527075273514
593,Germany,Female,39,8,151391.68,1,1,0,27274.6,1,119730.1161339179,101113.43510163411,1.2005232595728406
608,Spain,Male,66,8,123935.35,1,1,1,65758.19,0,61818.14776342349,99440.57228098506,0.7604776706511417
526,France,Female,36,0,0.0,2,1,0,97767.63,0,62092.63651575588,99899.18081372158,-1.2258476714090278
684,Spain,Male,40,2,70291.02,1,1,1,115468.84,1,61818.14776342349,99440.57228098506,-0.09928584425270628
604,Germany,Female,42,10,166031.45,1,1,0,98293.14,0,119730.1161339179,101113.43510163411,1.4351564465766473
636,Germany,Male,36,6,96643.32,1,0,0,182059.28,0,119730.1161339179,101113.43510163411,0.32306533570984847
669,Spain,Female,33,8,0.0,2,0,1,128538.05,0,61818.14776342349,99440.57228098506,-1.2258476714090278
624,France,Male,71,7,0.0,2,1,1,108841.83,0,62092.63651575588,99899.18081372158,-1.2258476714090278
631,France,Male,29,2,0.0,2,1,1,18581.84,0,62092.63651575588,99899.18081372158,-1.2258476714090278
753,France,Male,48,4,0.0,2,0,1,146821.42,0,62092.63651575588,99899.18081372158,-1.2258476714090278
588,France,Male,40,5,0.0,2,0,0,100727.68,0,62092.63651575588,99899.18081372158,-1.2258476714090278
729,Germany,Male,26,4,97268.1,2,1,0,39356.38,0,119730.1161339179,101113.43510163411,0.3330787527632747
602,France,Female,42,10,0.0,2,0,0,169921.11,1,62092.63651575588,99899.18081372158,-1.2258476714090278
689,Germany,Female,55,1,76296.81,1,1,0,42364.75,1,119730.1161339179,101113.43510163411,-0.003030394325857065
486,Spain,Male,27,7,0.0,2,1,0,28823.04,0,61818.14776342349,99440.57228098506,-1.2258476714090278
809,Germany,Female,42,6,64497.94,3,0,1,182436.81,1,119730.1161339179,101113.43510163411,-0.19213216786079657
562,France,Male,38,5,0.0,1,1,0,115700.2,0,62092.63651575588,99899.18081372158,-1.2258476714090278
763,Spain,Female,32,8,0.0,2,1,0,16725.53,0,61818.14776342349,99440.57228098506,-1.2258476714090278
669,France,Male,57,5,0.0,2,1,1,56875.76,0,62092.63651575588,99899.18081372158,-1.2258476714090278
709,France,Male,39,8,0.0,2,1,0,56214.09,0,62092.63651575588,99899.18081372158,-1.2258476714090278
554,Spain,Female,45,4,0.0,2,1,1,193412.05,0,61818.14776342349,99440.57228098506,-1.2258476714090278
699,France,Male,37,10,0.0,2,0,0,83263.04,0,62092.63651575588,99899.18081372158,-1.2258476714090278
732,Spain,Male,54,0,134249.7,1,0,1,13404.4,0,61818.14776342349,99440.57228098506,0.9257868805890515
625,France,Female,45,3,0.0,1,1,1,184474.15,1,62092.63651575588,99899.18081372158,-1.2258476714090278
599,France,Male,30,9,105443.68,1,1,1,121124.53,0,62092.63651575588,99899.18081372158,0.464109663153573
584,Spain,Female,50,1,0.0,1,0,1,152567.75,1,61818.14776342349,99440.57228098506,-1.2258476714090278
499,France,Male,35,10,0.0,2,1,0,10722.54,0,62092.63651575588,99899.18081372158,-1.2258476714090278
526,Spain,Male,38,2,0.0,2,0,0,58010.98,0,61818.14776342349,99440.57228098506,-1.2258476714090278
625,Germany,Female,35,5,86147.46,2,1,0,163440.8,1,119730.1161339179,101113.43510163411,0.15484704524860676
537,Spain,Female,38,1,96939.06,1,1,1,102606.92,0,61818.14776342349,99440.57228098506,0.32780519287457877
696,Spain,Male,47,1,106758.6,1,1,1,80591.18,0,61818.14776342349,99440.57228098506,0.4851840290934101
679,France,Female,33,9,112528.65,2,1,0,177362.45,0,62092.63651575588,99899.18081372158,0.5776612483851962
684,France,Male,60,2,116563.58,1,1,0,120257.7,1,62092.63651575588,99899.18081372158,0.6423295106077086
850,France,Male,32,4,0.0,1,1,1,180622.02,0,62092.63651575588,99899.18081372158,-1.2258476714090278
495,Spain,Female,42,7,0.0,2,0,0,130404.53,0,61818.14776342349,99440.57228098506,-1.2258476714090278
537,Spain,Female,38,6,141786.78,1,0,1,147797.54,0,61818.14776342349,99440.57228098506,1.0465844819928063
850,France,Male,41,3,136416.82,1,0,1,57844.26,0,62092.63651575588,99899.18081372158,0.9605195486719303
513,France,Male,30,5,0.0,2,1,0,162523.66,0,62092.63651575588,99899.18081372158,-1.2258476714090278
618,Germany,Female,40,1,133245.52,2,1,1,54495.82,0,119730.1161339179,101113.43510163411,0.9096927784463615
802,Germany,Female,41,4,90757.64,2,0,1,169183.66,0,119730.1161339179,101113.43510163411,0.2287349018243048
547,France,Male,43,1,92350.36,1,0,1,80262.91,0,62092.63651575588,99899.18081372158,0.25426159859650155
613,Germany,Male,69,9,78778.49,1,0,1,8751.59,0,119730.1161339179,101113.43510163411,0.036743761109891464
592,Germany,Female,34,6,102143.93,2,1,1,102628.98,0,119730.1161339179,101113.43510163411,0.41122421079907495
546,France,Male,29,5,0.0,1,1,1,94823.95,0,62092.63651575588,99899.18081372158,-1.2258476714090278
721,Germany,Male,37,4,98459.6,1,0,0,90821.66,0,119730.1161339179,101113.43510163411,0.3521750529315858
671,Germany,Female,47,7,114603.76,2,1,0,153194.32,1,119730.1161339179,101113.43510163411,0.6109192621848302
624,Spain,Male,35,2,0.0,2,1,0,87310.59,0,61818.14776342349,99440.57228098506,-1.2258476714090278
751,Germany,Female,51,7,148074.79,1,1,0,146411.41,1,119730.1161339179,101113.43510163411,1.1473631025730344
636,Spain,Male,36,1,0.0,3,1,1,74048.1,1,61818.14776342349,99440.57228098506,-1.2258476714090278
607,Spain,Female,62,8,108004.64,1,1,1,23386.77,1,61818.14776342349,99440.57228098506,0.5051544477771887
509,Germany,Female,29,0,107712.57,2,1,1,92898.17,0,119730.1161339179,101113.43510163411,0.5004734101018563
653,Spain,Male,35,9,0.0,2,1,1,45956.05,0,61818.14776342349,99440.57228098506,-1.2258476714090278
709,Spain,Female,37,8,0.0,3,1,0,71738.56,0,61818.14776342349,99440.57228098506,-1.2258476714090278
559,France,Male,32,9,145303.52,1,1,0,103560.98,0,62092.63651575588,99899.18081372158,1.1029476566918461
684,Germany,Male,37,4,138476.41,2,1,1,52367.29,0,119730.1161339179,101113.43510163411,0.9935288217425571
635,France,Female,27,8,127471.56,1,1,1,152916.05,1,62092.63651575588,99899.18081372158,0.8171528931590587
709,France,Male,26,6,156551.63,1,0,1,4410.77,0,62092.63651575588,99899.18081372158,1.2832223397687927
656,Germany,Female,49,9,97092.87,1,1,0,74771.22,1,119730.1161339179,101113.43510163411,0.330270322483381
793,France,Male,32,2,0.0,2,1,0,193817.63,1,62092.63651575588,99899.18081372158,-1.2258476714090278
609,Spain,Male,37,5,129312.79,1,1,1,26793.82,0,61818.14776342349,99440.57228098506,0.8466624867460494
618,Germany,Female,29,10,100315.1,2,1,1,32526.64,0,119730.1161339179,101113.43510163411,0.381913353361549
850,France,Female,35,6,81684.97,1,1,0,824.0,0,62092.63651575588,99899.18081372158,0.08332623237568475
669,Spain,Male,51,3,88827.53,1,0,0,85250.77,1,61818.14776342349,99440.57228098506,0.19780081880470018
